dataset,code,name
BOP,BEFPDONFRPI_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Nonfinancial Corporations, Households, NPISHs, Rescheduling of Payments Due in Current Reporting Period, Interest/Coupon, US Dollars"
BOP,BEFPDONFRPI_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Nonfinancial Corporations, Households, NPISHs, Rescheduling of Payments Due in Current Reporting Period, Interest/Coupon, National Currency"
BOP,BEFPDONFRPP_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Nonfinancial Corporations, Households, NPISHs, Rescheduling of Payments Due in Current Reporting Period, Principal, Euros"
BOP,BEFPDONFRPP_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Nonfinancial Corporations, Households, NPISHs, Rescheduling of Payments Due in Current Reporting Period, Principal, US Dollars"
BOP,BEFPDONFRPP_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Nonfinancial Corporations, Households, NPISHs, Rescheduling of Payments Due in Current Reporting Period, Principal, National Currency"
BOP,BEFPDONFRP_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Nonfinancial Corporations, Households, NPISHs, Rescheduling of Payments Due in Current Reporting Period, Euros"
BOP,BEFPDONFRP_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Nonfinancial Corporations, Households, NPISHs, Rescheduling of Payments Due in Current Reporting Period, US Dollars"
BOP,BEFPDONFRP_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Nonfinancial Corporations, Households, NPISHs, Rescheduling of Payments Due in Current Reporting Period, National Currency"
BOP,BEFPDONFSAI_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Nonfinancial Corporations, Households, NPISHs, Rescheduling of Arrears, Interest/Coupon, Euros"
BOP,BEFPDONFSAI_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Nonfinancial Corporations, Households, NPISHs, Rescheduling of Arrears, Interest/Coupon, US Dollars"
BOP,BEFPDONFSAI_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Nonfinancial Corporations, Households, NPISHs, Rescheduling of Arrears, Interest/Coupon, National Currency"
BOP,BEFPDONFSAP_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Nonfinancial Corporations, Households, NPISHs, Rescheduling of Arrears, Principal, Euros"
BOP,BEFPDONFSAP_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Nonfinancial Corporations, Households, NPISHs, Rescheduling of Arrears, Principal, US Dollars"
BOP,BEFPDONFSAP_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Nonfinancial Corporations, Households, NPISHs, Rescheduling of Arrears, Principal, National Currency"
BOP,BEFPDONFSA_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Nonfinancial Corporations, Households, NPISHs, Rescheduling of Arrears, Euros"
BOP,BEFPDONFSA_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Nonfinancial Corporations, Households, NPISHs, Rescheduling of Arrears, US Dollars"
BOP,BEFPDONFSA_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Nonfinancial Corporations, Households, NPISHs, Rescheduling of Arrears, National Currency"
BOP,BEFPDONF_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Nonfinancial Corporations, Households, NPISHs, Euros"
BOP,BEFPDONF_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Nonfinancial Corporations, Households, NPISHs, US Dollars"
BOP,BEFPDONF_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Nonfinancial Corporations, Households, NPISHs, National Currency"
BOP,BEFPDONS_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Issues of New Securities, Euros"
BOP,BEFPDONS_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Issues of New Securities, US Dollars"
BOP,BEFPDONS_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Issues of New Securities, National Currency"
BOP,BEFPDOPB_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Prepayment/Buyback, Euros"
BOP,BEFPDOPB_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Prepayment/Buyback, US Dollars"
BOP,BEFPDOPB_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Prepayment/Buyback, National Currency"
BOP,BEFPDORAI_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Repayment of Arrears, Interest/Coupon, Euros"
BOP,BEFPDORAI_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Repayment of Arrears, Interest/Coupon, US Dollars"
BOP,BEFPDORAI_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Repayment of Arrears, Interest/Coupon, National Currency"
BOP,BEFPDORAP_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Repayment of Arrears, Principal, Euros"
BOP,BEFPDORAP_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Repayment of Arrears, Principal, US Dollars"
BOP,BEFPDORAP_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Repayment of Arrears, Principal, National Currency"
BOP,BEFPDORA_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Repayment of Arrears, Euros"
BOP,BEFPDORA_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Repayment of Arrears, US Dollars"
BOP,BEFPDORA_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Repayment of Arrears, National Currency"
BOP,BEFPDORPI_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Rescheduling of Payments Due in Current Reporting Period, Interest/Coupon, Euros"
BOP,BEFPDORPI_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Rescheduling of Payments Due in Current Reporting Period, Interest/Coupon, US Dollars"
BOP,BEFPDORPI_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Rescheduling of Payments Due in Current Reporting Period, Interest/Coupon, National Currency"
BOP,BEFPDORPP_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Rescheduling of Payments Due in Current Reporting Period, Principal, Euros"
BOP,BEFPDORPP_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Rescheduling of Payments Due in Current Reporting Period, Principal, US Dollars"
BOP,BEFPDORPP_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Rescheduling of Payments Due in Current Reporting Period, Principal, National Currency"
BOP,BEFPDORP_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Rescheduling of Payments Due in Current Reporting Period, Euros"
BOP,BEFPDORP_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Rescheduling of Payments Due in Current Reporting Period, US Dollars"
BOP,BEFPDORP_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Rescheduling of Payments Due in Current Reporting Period, National Currency"
BOP,BEFPDOSAI_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Rescheduling of Arrears, Interest/Coupon, Euros"
BOP,BEFPDOSAI_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Rescheduling of Arrears, Interest/Coupon, US Dollars"
BOP,BEFPDOSAI_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Rescheduling of Arrears, Interest/Coupon, National Currency"
BOP,BEFPDOSAP_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Rescheduling of Arrears, Principal, Euros"
BOP,BEFPDOSAP_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Rescheduling of Arrears, Principal, US Dollars"
BOP,BEFPDOSAP_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Rescheduling of Arrears, Principal, National Currency"
BOP,BEFPDOSA_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Rescheduling of Arrears, Euros"
BOP,BEFPDOSA_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Rescheduling of Arrears, US Dollars"
BOP,BEFPDOSA_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Rescheduling of Arrears, National Currency"
BOP,BEFPDO_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, Euros"
BOP,BEFPDO_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, US Dollars"
BOP,BEFPDO_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Other Sectors, National Currency"
BOP,BEFPD_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, Euros"
BOP,BEFPD_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, US Dollars"
BOP,BEFPD_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Debt Securities, National Currency"
BOP,BEFPECB_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Equity Investment Associated with Debt Reduction, Central Bank, Euros"
BOP,BEFPECB_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Equity Investment Associated with Debt Reduction, Central Bank, US Dollars"
BOP,BEFPECB_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Equity Investment Associated with Debt Reduction, Central Bank, National Currency"
BOP,BEFPEDC_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Equity Investment Associated with Debt Reduction, Deposit-taking Corporations, Except Central Bank, Euros"
BOP,BEFPEDC_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Equity Investment Associated with Debt Reduction, Deposit-taking Corporations, Except Central Bank, US Dollars"
BOP,BEFPEDC_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Equity Investment Associated with Debt Reduction, Deposit-taking Corporations, Except Central Bank, National Currency"
BOP,BEFPEG_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Equity Investment Associated with Debt Reduction, General Government, Euros"
BOP,BEFPEG_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Equity Investment Associated with Debt Reduction, General Government, US Dollars"
BOP,BEFPEG_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Equity Investment Associated with Debt Reduction, General Government, National Currency"
BOP,BEFPEOF_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Equity Investment Associated with Debt Reduction, Other Sectors, Other Financial Corporations, Euros"
BOP,BEFPEOF_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Equity Investment Associated with Debt Reduction, Other Sectors, Other Financial Corporations, US Dollars"
BOP,BEFPEOF_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Equity Investment Associated with Debt Reduction, Other Sectors, Other Financial Corporations, National Currency"
BOP,BEFPEONF_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Equity Investment Associated with Debt Reduction, Other Sectors, Nonfinancial Corporations, Households, NPISHs, Euros"
BOP,BEFPEONF_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Equity Investment Associated with Debt Reduction, Other Sectors, Nonfinancial Corporations, Households, NPISHs, US Dollars"
BOP,BEFPEONF_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Equity Investment Associated with Debt Reduction, Other Sectors, Nonfinancial Corporations, Households, NPISHs, National Currency"
BOP,BEFPEO_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Equity Investment Associated with Debt Reduction, Other Sectors, Euros"
BOP,BEFPEO_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Equity Investment Associated with Debt Reduction, Other Sectors, US Dollars"
BOP,BEFPEO_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Equity Investment Associated with Debt Reduction, Other Sectors, National Currency"
BOP,BEFPE_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Equity Investment Associated with Debt Reduction, Euros"
BOP,BEFPE_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, Equity Investment Associated with Debt Reduction, US Dollars"
BOP,BEFPE_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, Equity Investment Associated with Debt Reduction, National Currency"
BOP,BEFP_BP6_EUR,"Exceptional Financing, Portfolio Investment - Liabilities, Euros"
BOP,BEFP_BP6_USD,"Exceptional Financing, Portfolio Investment - Liabilities, US Dollars"
BOP,BEFP_BP6_XDC,"Exceptional Financing, Portfolio Investment - Liabilities, National Currency"
BOP,BEFTD_BP6_EUR,"Exceptional Financing, Capital Transfers, Debt Forgiveness, Euros"
BOP,BEFTD_BP6_USD,"Exceptional Financing, Capital Transfers, Debt Forgiveness, US Dollars"
BOP,BEFTD_BP6_XDC,"Exceptional Financing, Capital Transfers, Debt Forgiveness, National Currency"
BOP,BEFTGIMF_BP6_EUR,"Exceptional Financing, Capital Transfers, Grants Received from IMF Subsidy Accounts, Euros"
BOP,BEFTGIMF_BP6_USD,"Exceptional Financing, Capital Transfers, Grants Received from IMF Subsidy Accounts, US Dollars"
BOP,BEFTGIMF_BP6_XDC,"Exceptional Financing, Capital Transfers, Grants Received from IMF Subsidy Accounts, National Currency"
BOP,BEFTOG_BP6_EUR,"Exceptional Financing, Capital Transfers, Other Investment grants, Euros"
BOP,BEFTOG_BP6_USD,"Exceptional Financing, Capital Transfers, Other Investment grants, US Dollars"
BOP,BEFTOG_BP6_XDC,"Exceptional Financing, Capital Transfers, Other Investment grants, National Currency"
BOP,BEFT_BP6_EUR,"Exceptional Financing, Capital Transfers, Euros"
BOP,BEFT_BP6_USD,"Exceptional Financing, Capital Transfers, US Dollars"
BOP,BEFT_BP6_XDC,"Exceptional Financing, Capital Transfers, National Currency"
BOP,BEF_BP6_EUR,"Exceptional Financing, Euros"
BOP,BEF_BP6_USD,"Exceptional Financing, US Dollars"
BOP,BEF_BP6_XDC,"Exceptional Financing, National Currency"
BOP,BFDADDSD_BP6_EUR,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Debt Instruments, Of which: Debt Securities, Direct Investor in Direct Investment Enterprises, Euros"
BOP,BFDADDSD_BP6_USD,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Debt Instruments, Of which: Debt Securities, Direct Investor in Direct Investment Enterprises, US Dollars"
BOP,BFDADDSD_BP6_XDC,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Debt Instruments, Of which: Debt Securities, Direct Investor in Direct Investment Enterprises, National Currency"
